week_start_date,dept_id,dept_sales,total_sales,dept_share,prev_week_sales,prev_week_share,wow_sales_change,wow_sales_change_pct,wow_share_change
2012-05-14,5,57196.36,5739716.02,0.009965016,60505.83,0.010361369,-3309.47,-0.054696713,-0.000396353
2012-05-14,77,198,5739716.02,0.000034496,198,0.000033907,0,0,0.000000589
2012-05-14,41,5214.48,5739716.02,0.000908491,7026.34,0.001203231,-1811.86,-0.257866827,-0.00029474
2012-05-14,42,52677.55,5739716.02,0.009177728,20163.85,0.003452974,32513.7,1.6124748,0.005724754
2012-05-14,44,31452.52,5739716.02,0.005479804,27400.06,0.004692145,4052.46,0.147899676,0.000787659
2012-05-14,85,6583.14,5739716.02,0.001146945,20531.38,0.003515912,-13948.24,-0.67936203,-0.002368967
2012-05-14,51,1.86,5739716.02,0.000000324,21.78,0.000003814,-19.92,-0.914600551,-0.00000349
2012-05-14,56,125378.25,5739716.02,0.021843981,170970.28,0.029277941,-45592.03,-0.266666405,-0.00743396
2012-05-14,13,212199.54,5739716.02,0.03697039,126412.9,0.021647677,85786.64,0.678622514,0.015322713
2012-05-14,46,97344.66,5739716.02,0.016959839,42078.54,0.007205773,55266.12,1.313403935,0.009754066
2012-05-14,60,1296,5739716.02,0.000225795,1998,0.000342149,-702,-0.351351351,-0.000116354
2012-05-14,80,36635.14,5739716.02,0.006382744,81295.58,0.013921526,-44660.44,-0.549358772,-0.007538782
2012-05-14,95,332368.91,5739716.02,0.057906856,179568.05,0.030750272,152800.86,0.850935676,0.027156584
2012-05-14,93,296157.11,5739716.02,0.051597868,120286.31,0.020598524,175870.8,1.462101548,0.030999344
2012-05-14,33,11846.18,5739716.02,0.002063897,40650.69,0.006961259,-28804.51,-0.708586004,-0.004897362
2012-05-14,19,5981.12,5739716.02,0.001042059,4209.5,0.000720859,1771.62,0.420862335,0.0003212
2012-05-14,72,175058.06,5739716.02,0.030499429,125803.76,0.021543364,49254.3,0.391516915,0.008956065
2012-05-14,91,322250.37,5739716.02,0.056143957,181510.66,0.031082936,140739.71,0.775379859,0.025061021
2012-05-14,20,13961.12,5739716.02,0.002432371,14913.66,0.002553901,-952.54,-0.063870304,-0.00012153
2012-05-14,71,37242.67,5739716.02,0.006488591,4711.09,0.000806754,32531.58,6.905319151,0.005681837
2012-05-14,21,16298.5,5739716.02,0.0028396,15265.66,0.00261418,1032.84,0.067657736,0.00022542
2012-05-14,23,123110.35,5739716.02,0.021448857,167156.37,0.028624825,-44046.02,-0.263501893,-0.007175968
2012-05-14,40,261235.41,5739716.02,0.045513647,103311.88,0.017691724,157923.53,1.528609585,0.027821923
2012-05-14,35,16951.64,5739716.02,0.002953394,12141.35,0.002079155,4810.29,0.396190704,0.000874239
2012-05-14,92,428052.19,5739716.02,0.074577242,676151.1,0.115788029,-248098.91,-0.366928206,-0.041210787
2012-05-14,12,21316.59,5739716.02,0.003713875,50688.21,0.008680143,-29371.62,-0.579456643,-0.004966268
2012-05-14,30,24755.12,5739716.02,0.004312952,3212.54,0.000550134,21542.58,6.705777983,0.003762818
2012-05-14,2,191834.62,5739716.02,0.033422319,318389.28,0.054522824,-126554.66,-0.397484048,-0.021100505
2012-05-14,7,108397.81,5739716.02,0.01888557,88327.34,0.015125685,20070.47,0.227228285,0.003759885
2012-05-14,78,10,5739716.02,0.000001742,7,0.000001077,3,0.428571429,0.000000665
2012-05-14,58,11090,5739716.02,0.001932151,7360,0.001260369,3730,0.506793478,0.000671782
2012-05-14,87,57329.78,5739716.02,0.009988261,72588.74,0.012430516,-15258.96,-0.210211115,-0.002442255
2012-05-14,6,15186.34,5739716.02,0.002645835,33099.97,0.00566823,-17913.63,-0.541197771,-0.003022395
2012-05-14,1,43582.87,5739716.02,0.00759321,159912.73,0.027384382,-116329.86,-0.727458408,-0.019791172
2012-05-14,74,55647.83,5739716.02,0.009695224,363.43,0.000062236,55284.4,152.118427207,0.009632988
2012-05-14,32,27507.9,5739716.02,0.004792554,74873.73,0.012821811,-47365.83,-0.632609461,-0.008029257
2012-05-14,27,8657.27,5739716.02,0.00150831,8733.02,0.001495493,-75.75,-0.008673975,0.000012817
2012-05-14,55,34602.97,5739716.02,0.00602869,36868.86,0.006313637,-2265.89,-0.061458098,-0.000284947
2011-01-24,31,8777.8,4795667.44,0.00183036,13418.41,0.002399047,-4640.61,-0.345839038,-0.000568687
2011-01-24,79,116167.82,4795667.44,0.024223494,85201.77,0.015233029,30966.05,0.363443741,0.008990465
2011-01-24,81,91406.37,4795667.44,0.019060198,81523.28,0.01457536,9883.09,0.121230279,0.004484838
2011-01-24,96,24401.5,4795667.44,0.005088239,16939.57,0.003028587,7461.93,0.440502917,0.002059652
2011-01-24,8,290470.59,4795667.44,0.060569377,180635.97,0.03229549,109834.62,0.608044012,0.028273887
2011-01-24,36,440,4795667.44,0.000091749,312,0.000055782,128,0.41025641,0.000035967
2011-01-24,4,157526.11,4795667.44,0.032847588,192536.8,0.034423213,-35010.69,-0.181838952,-0.001575625
2011-01-24,48,808,4795667.44,0.000168485,611,0.000109239,197,0.322422259,0.000059246
2011-01-24,97,94476.48,4795667.44,0.019700382,47408.47,0.008476052,47068.01,0.992818583,0.01122433
2011-01-24,3,38931.1,4795667.44,0.008117973,63655.21,0.011380769,-24724.11,-0.388406699,-0.003262796
2011-01-24,29,39605.73,4795667.44,0.008258648,22059.2,0.003943914,17546.53,0.795429118,0.004314734
2011-01-24,38,138240.46,4795667.44,0.028826115,519475.33,0.092875802,-381234.87,-0.733884456,-0.064049687
2011-01-24,82,59315.73,4795667.44,0.012368608,56418.59,0.01008695,2897.14,0.051350805,0.002281658
2011-01-24,37,5670.51,4795667.44,0.001182424,7553.3,0.001587307,-1882.79,-0.249267208,-0.000404883
2011-01-24,52,11826.29,4795667.44,0.002466036,5387.38,0.000963197,6438.91,1.19518393,0.001502839
2011-01-24,9,42245.91,4795667.44,0.008809183,60922.29,0.010892156,-18676.38,-0.306560702,-0.002082973
2011-01-24,59,2049.85,4795667.44,0.000427438,2124.69,0.000379868,-74.84,-0.035223962,0.00004757
2011-01-24,17,25654.55,4795667.44,0.005349526,43639.95,0.007802286,-17985.4,-0.412131545,-0.00245276
2011-01-24,26,18554.51,4795667.44,0.003869015,28835.67,0.005155463,-10281.16,-0.356543129,-0.001286448
2011-01-24,67,13347.16,4795667.44,0.00278317,35610.77,0.006366768,-22263.61,-0.625193165,-0.003583598
2011-01-24,83,3647.68,4795667.44,0.00076062,17099.7,0.003057216,-13452.02,-0.786681638,-0.002296596
2011-01-24,98,27953.76,4795667.44,0.005828961,53216.49,0.009514454,-25262.73,-0.474716202,-0.003685493
2011-01-24,25,28844.27,4795667.44,0.006014652,42786.04,0.007649618,-13941.77,-0.325848571,-0.001634966
2011-01-24,22,23214.27,4795667.44,0.004840676,50671.74,0.009059484,-27457.47,-0.541869492,-0.004218808
2011-01-24,49,20142.76,4795667.44,0.0042002,29115.56,0.005205504,-8972.8,-0.308178857,-0.001005304
2011-01-24,90,136932.21,4795667.44,0.028553316,216302.98,0.038672313,-79370.77,-0.366942564,-0.010118997
2011-01-24,24,20628.02,4795667.44,0.004301387,14045.15,0.0025111,6582.87,0.468693464,0.001790287
2011-01-24,34,80071.98,4795667.44,0.016696733,26509.21,0.004739521,53562.77,2.020534373,0.011957212
2011-01-24,18,16556.94,4795667.44,0.003452479,15954.87,0.002852535,602.07,0.037735814,0.000599944
2011-01-24,50,483,4795667.44,0.000100716,7730,0.001382029,-7247,-0.937516171,-0.001281313
2011-01-24,94,180818.15,4795667.44,0.037704481,91731.97,0.016400548,89086.18,0.971157384,0.021303933
2011-01-24,11,124207.71,4795667.44,0.025899984,97448.07,0.017422517,26759.64,0.274604105,0.008477467
2011-01-24,16,22943.73,4795667.44,0.004784262,18571.14,0.003320291,4372.59,0.235450812,0.001463971
2011-01-24,54,156.36,4795667.44,0.000032604,216.48,0.000038704,-60.12,-0.277716186,-0.0000061
2011-01-24,10,87287.02,4795667.44,0.018201225,140354.83,0.025093718,-53067.81,-0.378097498,-0.006892493
2011-01-24,14,58219.41,4795667.44,0.012140002,105396.62,0.01884362,-47177.21,-0.447615967,-0.006703618
2011-01-24,28,4619.19,4795667.44,0.000963201,1329.53,0.000237704,3289.66,2.474302949,0.000725497
2011-01-24,5,97207.11,4795667.44,0.020269777,101833.14,0.018206513,-4626.03,-0.045427549,0.002063264
2011-01-24,41,2781.75,4795667.44,0.000580055,11441.75,0.002045644,-8660,-0.756877226,-0.001465589
2011-01-24,42,16867.51,4795667.44,0.003517239,10970.99,0.001961478,5896.52,0.537464714,0.001555761
2011-01-24,45,11.54,4795667.44,0.000002406,41.66,0.000007448,-30.12,-0.722995679,-0.000005042
2011-01-24,44,33847.37,4795667.44,0.007057906,28860.74,0.005159945,4986.63,0.172782472,0.001897961
2011-01-24,85,10461.35,4795667.44,0.002181417,1940.28,0.000346898,8521.07,4.391670274,0.001834519
2011-01-24,56,670.44,4795667.44,0.000139801,1731.92,0.000309646,-1061.48,-0.61289205,-0.000169845
2011-01-24,13,39131.72,4795667.44,0.008159807,108325.68,0.0193673,-69193.96,-0.638758603,-0.011207493
2011-01-24,46,132660.68,4795667.44,0.02766261,91350.15,0.016332284,41310.53,0.452221808,0.011330326
2011-01-24,60,2332,4795667.44,0.000486272,1152.8,0.000206106,1179.2,1.022900763,0.000280166
2011-01-24,80,64091.05,4795667.44,0.013364365,51521.14,0.009211346,12569.91,0.243975774,0.004153019
2011-01-24,95,510504.63,4795667.44,0.106451216,680383.28,0.121644165,-169878.65,-0.249680812,-0.015192949
2011-01-24,33,24152.65,4795667.44,0.005036348,13552.61,0.00242304,10600.04,0.782140119,0.002613308
2011-01-24,19,99.64,4795667.44,0.000020777,6986.27,0.001249059,-6886.63,-0.98573774,-0.001228282
2011-01-24,72,314335.72,4795667.44,0.065545771,294494.48,0.052651992,19841.24,0.067373894,0.012893779
2011-01-24,91,100961.62,4795667.44,0.021052673,159078.27,0.028441239,-58116.65,-0.365333681,-0.007388566
2011-01-24,20,17562.27,4795667.44,0.003662112,22603.12,0.00404116,-5040.85,-0.223015672,-0.000379048
2011-01-24,71,7671.74,4795667.44,0.001599723,7898.28,0.001412115,-226.54,-0.028682194,0.000187608
2011-01-24,21,16213.97,4795667.44,0.003380962,14625.8,0.002614913,1588.17,0.108586881,0.000766049
2011-01-24,23,27865.85,4795667.44,0.00581063,121157.18,0.021661414,-93291.33,-0.770002488,-0.015850784
2011-01-24,40,215828.84,4795667.44,0.045004964,229706.6,0.041068716,-13877.76,-0.060415156,0.003936248
2011-01-24,35,4155.23,4795667.44,0.000866455,13408,0.002397186,-9252.77,-0.690093228,-0.001530731
2011-01-24,92,558832.91,4795667.44,0.116528704,383076.44,0.068489357,175756.47,0.458802609,0.048039347
2011-01-24,12,26237.08,4795667.44,0.005470997,20372.14,0.003642288,5864.94,0.287890227,0.001828709
2011-01-24,30,11159.54,4795667.44,0.002327005,14526.64,0.002597185,-3367.1,-0.231787943,-0.00027018
2011-01-24,2,253889.01,4795667.44,0.052941329,297108.9,0.053119418,-43219.89,-0.145468177,-0.000178089
2011-01-24,7,63333.52,4795667.44,0.013206404,53477.08,0.009561044,9856.44,0.184311484,0.00364536
2011-01-24,58,14179,4795667.44,0.002956627,20673,0.003696078,-6494,-0.314129541,-0.000739451
2011-01-24,87,56706.57,4795667.44,0.011824542,48592.14,0.008687677,8114.43,0.166990587,0.003136865
2011-01-24,6,11330.79,4795667.44,0.002362714,4352.54,0.000778181,6978.25,1.603259246,0.001584533
2011-01-24,1,66839.86,4795667.44,0.013937551,136768.01,0.024452439,-69928.15,-0.51129025,-0.010514888
2011-01-24,74,39215.18,4795667.44,0.00817721,100280.36,0.017928895,-61065.18,-0.608944563,-0.009751685
2011-01-24,32,17050.97,4795667.44,0.003555495,13651.25,0.002440676,3399.72,0.24904093,0.001114819
2011-01-24,27,7166.65,4795667.44,0.001494401,12256.82,0.002191369,-5090.17,-0.415292874,-0.000696968
2011-01-24,55,13668.75,4795667.44,0.002850229,22936.3,0.004100728,-9267.55,-0.404056016,-0.001250499
2011-10-31,31,14932.19,6328636.4,0.002359464,14689.77,0.002408318,242.42,0.016502641,-0.000048854
2011-10-31,79,111136.93,6328636.4,0.01756096,217939.47,0.035730136,-106802.54,-0.490055977,-0.018169176
2011-10-31,81,42666.93,6328636.4,0.006741884,59464.94,0.009748993,-16798.01,-0.282485949,-0.003007109
2011-10-31,96,82360.76,6328636.4,0.013013982,15951.02,0.002615094,66409.74,4.163353817,0.010398888
2011-10-31,8,157161.18,6328636.4,0.02483334,163754.48,0.026846765,-6593.3,-0.040263326,-0.002013425
2011-10-31,36,26957.71,6328636.4,0.00425964,6620.45,0.001085391,20337.26,3.071884842,0.003174249
2011-10-31,4,180528.07,6328636.4,0.028525587,184514.17,0.030250217,-3986.1,-0.021603219,-0.00172463
2011-10-31,48,5503.98,6328636.4,0.000869694,513,0.000084104,4990.98,9.729005848,0.00078559
2011-10-31,97,43692.17,6328636.4,0.006903884,81123.59,0.013299825,-37431.42,-0.461412272,-0.006395941
2011-10-31,3,33646.71,6328636.4,0.005316581,25731.68,0.004218586,7915.03,0.307598649,0.001097995
2011-10-31,29,23874.71,6328636.4,0.003772489,21730.67,0.00356264,2144.04,0.098664238,0.000209849
2011-10-31,38,392509.36,6328636.4,0.062021158,520433.62,0.085322608,-127924.26,-0.245803221,-0.02330145
2011-10-31,82,73738,6328636.4,0.011651483,77539.06,0.012712159,-3801.06,-0.049021229,-0.001060676
2011-10-31,37,15311.29,6328636.4,0.002419366,8002.63,0.001311993,7308.66,0.913282258,0.001107373
2011-10-31,52,11321.46,6328636.4,0.001788926,13708.18,0.002247391,-2386.72,-0.174109182,-0.000458465
2011-10-31,9,138894.12,6328636.4,0.021946927,79373.24,0.013012864,59520.88,0.749885982,0.008934063
2011-10-31,59,3018.72,6328636.4,0.000476994,604.25,0.000099064,2414.47,3.995812991,0.00037793
2011-10-31,17,107928.96,6328636.4,0.017054062,73147.58,0.011992197,34781.38,0.475495977,0.005061865
2011-10-31,26,66247.12,6328636.4,0.010467835,45760.8,0.007502265,20486.32,0.447682733,0.00296557
2011-10-31,67,37615.36,6328636.4,0.005943675,21895.7,0.003589696,15719.66,0.717933658,0.002353979
2011-10-31,83,17345.63,6328636.4,0.002740816,8138.35,0.001334244,9207.28,1.131344806,0.001406572
2011-10-31,98,64927.33,6328636.4,0.010259292,32971.96,0.005405595,31955.37,0.969168045,0.004853697
2011-10-31,25,31168.59,6328636.4,0.004925009,88420.58,0.014496132,-57251.99,-0.647496205,-0.009571123
2011-10-31,22,51039.69,6328636.4,0.00806488,65256.34,0.010698465,-14216.65,-0.217858525,-0.002633585
2011-10-31,49,4897.48,6328636.4,0.00077386,51798.4,0.0084921,-46900.92,-0.905451134,-0.00771824
2011-10-31,90,541688.33,6328636.4,0.085593214,96451.99,0.015812843,445236.34,4.616144675,0.069780371
2011-10-31,24,53628.07,6328636.4,0.008473874,9651.36,0.001582294,43976.71,4.556529857,0.00689158
2011-10-31,34,71475.68,6328636.4,0.01129401,90742.3,0.014876767,-19266.62,-0.212322368,-0.003582757
2011-10-31,18,149015.29,6328636.4,0.023546192,122481.66,0.020080284,26533.63,0.216633494,0.003465908
2011-10-31,50,4210,6328636.4,0.00066523,2870,0.000470523,1340,0.466898955,0.000194707
2011-10-31,94,20590.51,6328636.4,0.003253546,134333.23,0.022023292,-113742.72,-0.846720651,-0.018769746
2011-10-31,11,125769.88,6328636.4,0.01987314,74484.95,0.012211452,51284.93,0.688527414,0.007661688
2011-10-31,16,15951.47,6328636.4,0.002520522,26123.05,0.004282749,-10171.58,-0.389371838,-0.001762227
2011-10-31,54,150.88,6328636.4,0.000023841,226.8,0.000037183,-75.92,-0.334744268,-0.000013342
2011-10-31,10,165230.52,6328636.4,0.026108392,160984.56,0.02639265,4245.96,0.026374952,-0.000284258
2011-10-31,14,35033.18,6328636.4,0.00553566,89547.68,0.014680915,-54514.5,-0.608776241,-0.009145255
2011-10-31,28,2852.27,6328636.4,0.000450693,1059.68,0.000173729,1792.59,1.691633323,0.000276964
2011-10-31,5,138028.8,6328636.4,0.021810196,140787.57,0.02308145,-2758.77,-0.019595267,-0.001271254
2011-10-31,41,5198.75,6328636.4,0.000821464,5947.74,0.000975104,-748.99,-0.125928504,-0.00015364
2011-10-31,42,62702.47,6328636.4,0.009907738,21387.57,0.00350639,41314.9,1.931724829,0.006401348
2011-10-31,45,5.97,6328636.4,0.000000943,89.64,0.000014696,-83.67,-0.933400268,-0.000013753
2011-10-31,44,30067.11,6328636.4,0.004750962,29943.25,0.004909053,123.86,0.004136492,-0.000158091
2011-10-31,85,10945.99,6328636.4,0.001729597,17298.94,0.002836079,-6352.95,-0.367245045,-0.001106482
2011-10-31,56,2216.18,6328636.4,0.000350183,1283.19,0.000210373,932.99,0.727086402,0.00013981
2011-10-31,13,177537.4,6328636.4,0.028053026,220031.59,0.036073129,-42494.19,-0.193127678,-0.008020103
2011-10-31,46,75574.01,6328636.4,0.011941595,115587.35,0.018949994,-40013.34,-0.346174041,-0.007008399
2011-10-31,60,1311.2,6328636.4,0.000207185,2428.8,0.00039819,-1117.6,-0.460144928,-0.000191005
2011-10-31,80,105741.31,6328636.4,0.016708388,77834.62,0.012760614,27906.69,0.35853827,0.003947774
2011-10-31,95,218027.72,6328636.4,0.034450979,297697.02,0.048806006,-79669.3,-0.267618735,-0.014355027
2011-10-31,93,219995.14,6328636.4,0.034761855,54522.21,0.008938656,165472.93,3.034963733,0.025823199
2011-10-31,33,28737.58,6328636.4,0.00454088,30128.98,0.004939502,-1391.4,-0.046181451,-0.000398622
2011-10-31,19,3237.31,6328636.4,0.000511534,4496.49,0.000737178,-1259.18,-0.280036206,-0.000225644
2011-10-31,72,310006.19,6328636.4,0.048984674,248565.44,0.040751117,61440.75,0.247181386,0.008233557
2011-10-31,91,257078.83,6328636.4,0.04062152,227371.1,0.037276407,29707.73,0.130657458,0.003345113
2011-10-31,20,27358.98,6328636.4,0.004323045,16784.53,0.002751744,10574.45,0.630011683,0.001571301
2011-10-31,71,11989.63,6328636.4,0.001894504,15996.5,0.00262255,-4006.87,-0.250484168,-0.000728046
2011-10-31,21,14435.91,6328636.4,0.002281046,32213.72,0.005281286,-17777.81,-0.551870756,-0.00300024
2011-10-31,23,141194.58,6328636.4,0.022310427,152213.88,0.024954739,-11019.3,-0.072393529,-0.002644312
2011-10-31,40,277756.56,6328636.4,0.043888848,421402.03,0.069086851,-143645.47,-0.340875126,-0.025198003
2011-10-31,35,15437.49,6328636.4,0.002439307,9984.34,0.001636885,5453.15,0.546170303,0.000802422
2011-10-31,92,254192.07,6328636.4,0.040165377,425206.18,0.069710524,-171014.11,-0.402191026,-0.029545147
2011-10-31,12,30353.86,6328636.4,0.004796272,37511.95,0.006149905,-7158.09,-0.190821592,-0.001353633
2011-10-31,30,23616.68,6328636.4,0.003731717,5133.94,0.000841685,18482.74,3.600108299,0.002890032
2011-10-31,2,231750.89,6328636.4,0.036619404,304232.36,0.049877443,-72481.47,-0.238243788,-0.013258039
2011-10-31,7,221436.34,6328636.4,0.034989582,99678.37,0.016341793,121757.97,1.221508438,0.018647789
2011-10-31,58,16502.5,6328636.4,0.002607592,2965,0.000486098,13537.5,4.565767285,0.002121494
2011-10-31,87,109533.53,6328636.4,0.017307604,108917.27,0.017856467,616.26,0.005658056,-0.000548863
2011-10-31,6,3228.26,6328636.4,0.000510104,10831.64,0.001775796,-7603.38,-0.701960183,-0.001265692
2011-10-31,1,233231.33,6328636.4,0.036853331,186375.81,0.030555424,46855.52,0.251403441,0.006297907
2011-10-31,74,84200.32,6328636.4,0.013304654,18817.67,0.003085067,65382.65,3.474534839,0.010219587
2011-10-31,32,8480.44,6328636.4,0.001340011,15724.7,0.00257799,-7244.26,-0.46069305,-0.001237979
2011-10-31,27,3068.86,6328636.4,0.000484916,10071.18,0.001651122,-7002.32,-0.695282976,-0.001166206
2011-10-31,55,50435.68,6328636.4,0.007969439,42104.25,0.006902791,8331.43,0.197876224,0.001066648
2011-08-08,79,44667.23,5715634.16,0.007814921,87244.92,0.013337477,-42577.69,-0.488024862,-0.005522556
2011-08-08,81,78012.71,5715634.16,0.013649003,135109.28,0.020654691,-57096.57,-0.422595472,-0.007005688
2011-08-08,96,216534.42,5715634.16,0.037884584,74762.89,0.011429299,141771.53,1.896282099,0.026455285
2011-08-08,8,154530.74,5715634.16,0.027036499,254580.58,0.038918742,-100049.84,-0.392998712,-0.011882243
2011-08-08,36,12120.96,5715634.16,0.002120668,5619,0.000858999,6501.96,1.157138281,0.001261669
2011-08-08,4,161740.88,5715634.16,0.028297976,114898.84,0.017565041,46842.04,0.407680704,0.010732935
2011-08-08,48,2731,5715634.16,0.000477812,167,0.00002553,2564,15.353293413,0.000452282
2011-08-08,97,86064.43,5715634.16,0.015057722,176096.77,0.026920611,-90032.34,-0.511266277,-0.011862889
2011-08-08,3,137760.29,5715634.16,0.024102363,202513.57,0.030959052,-64753.28,-0.319747857,-0.006856689
2011-08-08,29,30902.01,5715634.16,0.005406576,59449.72,0.009088314,-28547.71,-0.480199234,-0.003681738
2011-08-08,38,457576.7,5715634.16,0.080057031,636560.48,0.097313522,-178983.78,-0.281173252,-0.017256491
2011-08-08,82,133380.79,5715634.16,0.023336131,51486.39,0.007870928,81894.4,1.590602876,0.015465203
2011-08-08,37,11187.29,5715634.16,0.001957314,6929.64,0.001059362,4257.65,0.614411427,0.000897952
2011-08-08,52,13515.89,5715634.16,0.002364723,6082.26,0.000929819,7433.63,1.222182215,0.001434904
2011-08-08,9,131371.2,5715634.16,0.022984536,154495,0.023618263,-23123.8,-0.149673452,-0.000633727
2011-08-08,47,-97,5715634.16,-0.000016971,-8.5,-0.000001754,-88.5,10.411764706,-0.000015217
2011-08-08,59,1208.96,5715634.16,0.000211518,873.08,0.000133471,335.88,0.384707014,0.000078047
2011-08-08,17,65090.69,5715634.16,0.011388183,33976.32,0.005194095,31114.37,0.915766334,0.006194088
2011-08-08,26,48281.34,5715634.16,0.008447241,44832.47,0.006853717,3448.87,0.07692795,0.001593524
2011-08-08,67,19641.95,5715634.16,0.00343653,28295.66,0.00432567,-8653.71,-0.305831707,-0.00088914
2011-08-08,83,9650.76,5715634.16,0.001688485,12971.34,0.00198298,-3320.58,-0.255993598,-0.000294495
2011-08-08,98,34775.5,5715634.16,0.006084277,67186.57,0.010271077,-32411.07,-0.482403998,-0.0041868
2011-08-08,25,11938.42,5715634.16,0.002088731,44487.35,0.006800957,-32548.93,-0.731644614,-0.004712226
2011-08-08,22,25866.76,5715634.16,0.004525615,68645.21,0.010494065,-42778.45,-0.623181865,-0.00596845
2011-08-08,49,40817.61,5715634.16,0.007141397,50940.23,0.007787435,-10122.62,-0.198715632,-0.000646038
2011-08-08,90,453088.85,5715634.16,0.079271842,197250.65,0.030154488,255838.2,1.297020821,0.049117354
2011-08-08,24,61388.44,5715634.16,0.010740442,65149.5,0.009959662,-3761.06,-0.057729683,0.00078078
2011-08-08,34,64739.51,5715634.16,0.011326741,95687.56,0.014628136,-30948.05,-0.323428145,-0.003301395
2011-08-08,18,51.7,5715634.16,0.000009045,1,0.000000153,50.7,50.7,0.000008892
2011-08-08,50,4984,5715634.16,0.000871994,2798,0.000427741,2186,0.781272337,0.000444253
2011-08-08,94,135344.57,5715634.16,0.023679712,-4.88,-0.000000746,135349.45,-27735.543032787,0.023680458
2011-08-08,11,73888.84,5715634.16,0.012927496,102848.57,0.015722868,-28959.73,-0.281576399,-0.002795372
2011-08-08,54,140.8,5715634.16,0.000024634,164.6,0.000025163,-23.8,-0.144592953,-0.000000529
2011-08-08,10,195990.78,5715634.16,0.034290295,234828.05,0.035899094,-38837.27,-0.165385992,-0.001608799
2011-08-08,14,100858.76,5715634.16,0.017646119,69554.13,0.010633015,31304.63,0.45007579,0.007013104
2011-08-08,28,126.81,5715634.16,0.000022187,542.95,0.000083003,-416.14,-0.766442582,-0.000060816
2011-08-08,5,73176.28,5715634.16,0.012802828,157956,0.024147359,-84779.72,-0.536729975,-0.011344531
2011-08-08,41,19716.47,5715634.16,0.003449568,9881.14,0.001510569,9835.33,0.995363895,0.001938999
2011-08-08,42,54743.75,5715634.16,0.009577896,10169.44,0.001554643,44574.31,4.383162691,0.008023253
2011-08-08,45,11.47,5715634.16,0.000002007,23.94,0.00000366,-12.47,-0.520885547,-0.000001653
2011-08-08,44,36547.82,5715634.16,0.00639436,11005.9,0.001682516,25541.92,2.320747962,0.004711844
2011-08-08,85,4353.04,5715634.16,0.000761602,6519.43,0.000996651,-2166.39,-0.332297455,-0.000235049
2011-08-08,56,5097.1,5715634.16,0.000891782,5582.36,0.000853397,-485.26,-0.086927393,0.000038385
2011-08-08,13,112709.95,5715634.16,0.019719588,147310.45,0.022519932,-34600.5,-0.234881504,-0.002800344
2011-08-08,46,71703.94,5715634.16,0.012545229,183693.76,0.028081993,-111989.82,-0.609655004,-0.015536764
2011-08-08,60,1029.6,5715634.16,0.000180137,880,0.000134529,149.6,0.17,0.000045608
2011-08-08,80,94707.42,5715634.16,0.016569888,52852.55,0.008079779,41854.87,0.791917703,0.008490109
2011-08-08,95,305423.67,5715634.16,0.053436532,439600.26,0.067203433,-134176.59,-0.305224092,-0.013766901
2011-08-08,93,277789.73,5715634.16,0.048601734,297949.68,0.045548748,-20159.95,-0.067662264,0.003052986
2011-08-08,33,39259.39,5715634.16,0.006868772,42096.4,0.006435443,-2837.01,-0.067393174,0.000433329
2011-08-08,19,5078.9,5715634.16,0.000888598,8662.11,0.001324211,-3583.21,-0.4136648,-0.000435613
2011-08-08,72,173506.65,5715634.16,0.0303565,229387.21,0.035067331,-55880.56,-0.243608002,-0.004710831
2011-08-08,91,205258.85,5715634.16,0.035911824,412338.67,0.063035846,-207079.82,-0.5022081,-0.027124022
2011-08-08,20,32650.52,5715634.16,0.005712493,55943.12,0.008552246,-23292.6,-0.416362191,-0.002839753
2011-08-08,71,55005.72,5715634.16,0.00962373,34508.6,0.005275466,20497.12,0.593971358,0.004348264
2011-08-08,21,28592.28,5715634.16,0.005002469,4384.23,0.000670235,24208.05,5.521619532,0.004332234
2011-08-08,23,44291.83,5715634.16,0.007749242,75101.4,0.011481048,-30809.57,-0.410239623,-0.003731806
2011-08-08,40,194538.58,5715634.16,0.03403622,188573.42,0.028827966,5965.16,0.03163309,0.005208254
2011-08-08,35,6219.45,5715634.16,0.001088147,8549.44,0.001306987,-2329.99,-0.2725313,-0.00021884
2011-08-08,92,221438.91,5715634.16,0.038742667,198326.06,0.03031889,23112.85,0.116539652,0.008423777
2011-08-08,12,17290.8,5715634.16,0.003025176,28611.44,0.004373944,-11320.64,-0.395668306,-0.001348768
2011-08-08,30,16161.62,5715634.16,0.002827616,16985.61,0.002596657,-823.99,-0.048511063,0.000230959
2011-08-08,2,247584.45,5715634.16,0.043317057,253450.06,0.038745915,-5865.61,-0.02314306,0.004571142
2011-08-08,7,63987.11,5715634.16,0.011195102,126855.31,0.019392874,-62868.2,-0.495589818,-0.008197772
2011-08-08,58,9945,5715634.16,0.001739964,19750,0.003019261,-9805,-0.496455696,-0.001279297
2011-08-08,87,40843.67,5715634.16,0.007145956,166108.61,0.025393681,-125264.94,-0.754114672,-0.018247725
2011-08-08,6,28617.48,5715634.16,0.005006877,9714.12,0.001485036,18903.36,1.945967314,0.003521841
2011-08-08,1,77459.2,5715634.16,0.013552162,29104.07,0.004449254,48355.13,1.661455941,0.009102908
2011-08-08,74,64927.36,5715634.16,0.011359607,81872.57,0.012516184,-16945.21,-0.20697054,-0.001156577
2011-08-08,32,19493.32,5715634.16,0.003410526,17232.06,0.002634333,2261.26,0.131224009,0.000776193
